sl_no,district,market,commodity,variety,grade,min_price,max_price,modal_price,price_date
1695,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2820,2320,2025-04-22
1706,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,Non-FAQ,2320,2320,2320,2025-04-22
1696,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2820,2320,2025-04-23
1707,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,Non-FAQ,2320,2320,2320,2025-04-23
1697,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2820,2320,2025-04-24
1708,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,Non-FAQ,2320,2320,2320,2025-04-24
1698,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2820,2320,2025-04-25
1709,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,Non-FAQ,2320,2320,2320,2025-04-25
1699,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2820,2320,2025-04-28
1710,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,Non-FAQ,2320,2320,2320,2025-04-28
1700,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2820,2320,2025-04-29
1711,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,Non-FAQ,2320,2320,2320,2025-04-29
1701,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,FAQ,2320,2820,2320,2025-04-30
1712,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),Samba Masuri,Non-FAQ,2320,2320,2320,2025-04-30
1718,Nizamabad,Nizamabad,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-14
1719,Nizamabad,Nizamabad,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-15
1715,Nizamabad,Nizamabad,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-04-01
1717,Nizamabad,Nizamabad,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-04-12
1720,Nizamabad,Nizamabad,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-04-19
1721,Nizamabad,Nizamabad,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-04-20
1716,Nizamabad,Nizamabad,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-01
1722,Ranga Reddy,Pargi,Paddy(Dhan)(Common),1001,Non-FAQ,2000,2250,2200,2025-04-12
1723,Ranga Reddy,Pargi,Paddy(Dhan)(Common),Common,FAQ,1955,2010,2005,2025-04-18
1725,Ranga Reddy,Pargi,Paddy(Dhan)(Common),Common,Non-FAQ,2012,2121,2121,2025-04-29
1724,Ranga Reddy,Pargi,Paddy(Dhan)(Common),Common,Non-FAQ,2000,2200,2150,2025-05-06
1735,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-03-16
1726,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-15
1727,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-16
1728,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-18
1729,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-19
1730,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-20
1731,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-21
1736,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-04-22
1737,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-04-27
1732,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-28
1733,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-05-02
1734,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-05-03
1738,Khammam,Sattupalli,Paddy(Dhan)(Common),Common,Non-FAQ,2100,2320,2200,2025-05-01
1739,Khammam,Sattupalli,Paddy(Dhan)(Common),Common,Non-FAQ,2100,2320,2200,2025-05-03
1740,Khammam,Sattupalli,Paddy(Dhan)(Common),Common,Non-FAQ,2100,2320,2200,2025-05-04
1741,Khammam,Sattupalli,Paddy(Dhan)(Common),Common,Non-FAQ,2100,2320,2200,2025-05-06
1742,Khammam,Sattupalli,Paddy(Dhan)(Common),Common,Non-FAQ,2100,2320,2200,2025-05-07
1743,Mahbubnagar,Shadnagar,Paddy(Dhan)(Common),1001,FAQ,1801,2051,1901,2025-04-21
1746,Mahbubnagar,Shadnagar,Paddy(Dhan)(Common),1001,Non-FAQ,1901,2259,2035,2025-04-26
1745,Mahbubnagar,Shadnagar,Paddy(Dhan)(Common),1001,Non-FAQ,1900,2309,1989,2025-04-28
1748,Mahbubnagar,Shadnagar,Paddy(Dhan)(Common),1001,Non-FAQ,1909,2341,2011,2025-04-30
1749,Mahbubnagar,Shadnagar,Paddy(Dhan)(Common),1001,Non-FAQ,1989,2312,2151,2025-05-01
1747,Mahbubnagar,Shadnagar,Paddy(Dhan)(Common),1001,Non-FAQ,1901,2302,1969,2025-05-02
1750,Mahbubnagar,Shadnagar,Paddy(Dhan)(Common),1001,Non-FAQ,2100,2306,2150,2025-05-03
1744,Mahbubnagar,Shadnagar,Paddy(Dhan)(Common),1001,Non-FAQ,1801,2276,1801,2025-05-05
1754,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-06
1755,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-07
1756,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-08
1757,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-09
1758,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-10
1759,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-11
1760,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-12
1761,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-14
1762,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-15
1763,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-16
1764,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-17
1765,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-18
1766,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-20
1767,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-03-21
1751,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,1900,2320,2200,2025-04-06
1753,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2200,2350,2300,2025-04-08
1752,Karimnagar,Sircilla,Paddy(Dhan)(Common),MTU-1010,FAQ,2200,2320,2300,2025-04-29
1795,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1823,2413,2366,2025-03-06
1858,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,2223,2302,2223,2025-03-06
1902,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,2115,2126,2126,2025-03-06
1813,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2042,2372,2323,2025-03-08
1856,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,2053,2382,2053,2025-03-08
1897,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1856,2142,2016,2025-03-08
1802,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1929,2379,2309,2025-03-10
1853,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1876,2408,2226,2025-03-10
1893,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1759,2139,2059,2025-03-10
1800,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1919,2349,2253,2025-03-11
1852,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1856,2356,2036,2025-03-11
1896,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1856,2139,2070,2025-03-11
1797,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1883,2486,2346,2025-03-12
1857,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,2129,2253,2223,2025-03-12
1901,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,2029,2179,2169,2025-03-12
1810,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2019,2416,2289,2025-03-13
1854,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1929,1956,1956,2025-03-13
1900,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1906,2169,2129,2025-03-13
1815,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2183,2329,2323,2025-03-15
1859,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,2429,2429,2429,2025-03-15
1898,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1896,2066,1906,2025-03-15
1787,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1649,2379,2303,2025-03-17
1850,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1756,2283,2109,2025-03-17
1894,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1806,2139,2069,2025-03-17
1778,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1519,2249,2159,2025-03-18
1847,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1719,2439,2161,2025-03-18
1899,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1906,2146,2029,2025-03-18
1803,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1939,2369,2289,2025-03-19
1851,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1835,2309,2176,2025-03-19
1861,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1426,2092,1939,2025-03-19
1772,Nalgonda,Suryapeta,Paddy(Dhan)(Common),1001,FAQ,1836,1836,1836,2025-03-20
1801,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1919,2569,2259,2025-03-20
1855,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,2009,2319,2211,2025-03-20
1895,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1836,2069,2029,2025-03-20
1773,Nalgonda,Suryapeta,Paddy(Dhan)(Common),1001,FAQ,1856,1856,1856,2025-03-21
1798,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1889,2400,2213,2025-03-21
1839,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1619,2251,2244,2025-03-21
1891,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1706,2074,1969,2025-03-21
1808,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2012,2214,2183,2025-03-22
1843,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1709,2212,2162,2025-03-22
1886,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1609,2078,2010,2025-03-22
1804,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1939,2412,2249,2025-03-24
1829,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1511,2529,2020,2025-03-24
1865,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1506,2006,1949,2025-03-24
1811,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2029,2429,2379,2025-03-25
1845,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1716,2309,2039,2025-03-25
1892,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1756,2006,1886,2025-03-25
1790,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1729,2452,2359,2025-03-26
1841,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1659,2082,2062,2025-03-26
1878,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1559,2020,1889,2025-03-26
1812,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2039,2259,2109,2025-03-27
1840,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1649,2112,2101,2025-03-27
1888,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1616,2049,1939,2025-03-27
1805,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1979,2419,2389,2025-03-28
1844,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1709,2253,2129,2025-03-28
1887,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1611,2029,1889,2025-03-28
1774,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1409,2464,2377,2025-04-01
1846,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1719,2151,2011,2025-04-01
1860,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1416,1936,1859,2025-04-01
1796,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1872,2470,2329,2025-04-02
1849,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1756,2233,2059,2025-04-02
1862,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1456,1953,1862,2025-04-02
1809,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2019,2409,2229,2025-04-03
1848,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1756,2169,2009,2025-04-03
1866,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1506,2019,1839,2025-04-03
1779,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1549,2189,2169,2025-04-04
1832,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1519,1981,1959,2025-04-04
1889,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1631,1959,1819,2025-04-04
1799,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1919,2149,2149,2025-04-08
1838,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1619,2069,1909,2025-04-08
1881,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1566,1886,1812,2025-04-08
1806,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1989,2209,2111,2025-04-09
1819,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1506,1987,1889,2025-04-09
1864,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1506,1916,1855,2025-04-09
1814,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2063,2063,2063,2025-04-10
1831,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1516,1950,1889,2025-04-10
1872,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1513,1959,1789,2025-04-10
1816,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2279,2279,2279,2025-04-12
1825,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1509,1939,1839,2025-04-12
1876,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1556,1975,1869,2025-04-12
1789,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1679,1869,1869,2025-04-15
1827,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1509,1979,1919,2025-04-15
1870,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1509,1966,1889,2025-04-15
1794,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1823,2163,2069,2025-04-16
1823,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1509,1889,1819,2025-04-16
1871,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1509,1969,1739,2025-04-16
1777,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1509,2096,2018,2025-04-17
1824,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1509,1929,1852,2025-04-17
1867,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1509,1916,1809,2025-04-17
1785,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1643,2109,2049,2025-04-19
1818,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1506,1873,1809,2025-04-19
1868,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1509,1939,1839,2025-04-19
1788,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1671,2049,1671,2025-04-21
1820,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1506,1989,1853,2025-04-21
1863,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1500,1942,1856,2025-04-21
1784,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1629,1809,1709,2025-04-22
1817,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1500,1914,1849,2025-04-22
1874,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1519,1964,1846,2025-04-22
1807,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,2009,2119,2009,2025-04-23
1828,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1509,2069,1786,2025-04-23
1873,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1516,1974,1922,2025-04-23
1771,Nalgonda,Suryapeta,Paddy(Dhan)(Common),1001,FAQ,1580,1610,1610,2025-04-24
1782,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1609,2139,1751,2025-04-24
1821,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1506,2029,1913,2025-04-24
1882,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1566,2001,1866,2025-04-24
1775,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1502,2109,1779,2025-04-25
1833,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1519,2049,1869,2025-04-25
1883,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1586,2004,1886,2025-04-25
1768,Nalgonda,Suryapeta,Paddy(Dhan)(Common),1001,FAQ,1519,1519,1519,2025-04-28
1776,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1503,2169,1906,2025-04-28
1835,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1539,2118,2066,2025-04-28
1880,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1560,1974,1937,2025-04-28
1783,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,1809,1726,2025-04-29
1822,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1506,2133,1829,2025-04-29
1869,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1509,1960,1881,2025-04-29
1770,Nalgonda,Suryapeta,Paddy(Dhan)(Common),1001,FAQ,1575,1575,1575,2025-04-30
1793,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1772,2302,2302,2025-04-30
1834,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1519,2109,1872,2025-04-30
1877,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1559,1967,1959,2025-04-30
1769,Nalgonda,Suryapeta,Paddy(Dhan)(Common),1001,FAQ,1569,1569,1569,2025-05-02
1780,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1557,2089,1812,2025-05-02
1836,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1609,1953,1931,2025-05-02
1875,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1539,1969,1947,2025-05-02
1786,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1643,2213,1643,2025-05-03
1826,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1509,1969,1889,2025-05-03
1884,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1609,1969,1889,2025-05-03
1781,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1569,2129,1872,2025-05-05
1830,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1516,1936,1819,2025-05-05
1885,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1609,1989,1952,2025-05-05
1792,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1772,2020,1889,2025-05-06
1837,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1609,1956,1906,2025-05-06
1879,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1559,2029,1960,2025-05-06
1791,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1759,2159,1923,2025-05-07
1842,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1666,1939,1936,2025-05-07
1890,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1674,1959,1872,2025-05-07
33,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1509,2149,1509,2025-05-08
34,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1629,2003,1969,2025-05-08
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1689,1962,1867,2025-05-08
33,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1509,2149,1509,2025-05-08
34,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1629,2003,1969,2025-05-08
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1689,1962,1867,2025-05-08
33,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1509,2149,1509,2025-05-08
34,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1629,2003,1969,2025-05-08
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1689,1962,1867,2025-05-08
33,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1509,2149,1509,2025-05-08
34,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1629,2003,1969,2025-05-08
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1689,1962,1867,2025-05-08
33,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1509,2149,1509,2025-05-08
34,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1629,2003,1969,2025-05-08
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1689,1962,1867,2025-05-08
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
35,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
38,Nalgonda,Suryapeta,Paddy(Dhan)(Common),I.R. 64,FAQ,1569,1989,1971,2025-05-09
36,Nalgonda,Suryapeta,Paddy(Dhan)(Common),B P T,FAQ,1619,2139,1965,2025-05-09
37,Nalgonda,Suryapeta,Paddy(Dhan)(Common),HMT,FAQ,1841,2030,1989,2025-05-09
